latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.0,-8.5,19.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h),sunshine_duration (s),is_day (),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),shortwave_radiation (W/m²)
2025-01-17T08:00,10.1,87,11.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-17T09:00,10.0,84,13.7,0.00,1,0.0,4.0,0.0,4.0
2025-01-17T10:00,10.5,78,15.8,220.60,1,7.0,44.0,67.4,51.0
2025-01-17T11:00,10.9,79,18.7,0.00,1,0.0,44.0,0.0,44.0
2025-01-17T12:00,10.9,85,16.2,0.00,1,0.0,46.0,0.0,46.0
2025-01-17T13:00,10.9,85,18.7,0.00,1,0.0,48.0,0.0,48.0
2025-01-17T14:00,11.0,82,20.5,0.00,1,0.0,63.0,0.0,63.0
2025-01-17T15:00,10.6,84,19.4,0.00,1,0.0,59.0,0.0,59.0
2025-01-17T16:00,10.5,86,18.4,0.00,1,0.0,27.0,0.0,27.0
2025-01-17T17:00,10.4,82,17.3,0.00,0,0.0,0.0,0.0,0.0
2025-01-17T18:00,10.1,78,17.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-17T19:00,9.8,79,16.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-17T20:00,9.6,79,17.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-17T21:00,9.4,80,18.4,0.00,0,0.0,0.0,0.0,0.0
2025-01-17T22:00,9.5,75,17.3,0.00,0,0.0,0.0,0.0,0.0
2025-01-17T23:00,9.7,76,19.1,0.00,0,0.0,0.0,0.0,0.0
2025-01-18T00:00,9.6,77,18.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-18T01:00,9.3,74,21.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-18T02:00,9.1,78,13.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-18T03:00,9.2,80,13.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-18T04:00,9.5,79,11.9,0.00,0,0.0,0.0,0.0,0.0
2025-01-18T05:00,10.1,80,13.7,0.00,0,0.0,0.0,0.0,0.0
2025-01-18T06:00,10.0,80,14.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-18T07:00,10.1,76,17.3,0.00,0,0.0,0.0,0.0,0.0
2025-01-18T08:00,10.0,76,16.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-18T09:00,10.1,75,11.9,0.00,1,0.0,2.0,0.0,2.0
2025-01-18T10:00,10.4,78,14.0,0.00,1,0.0,17.0,0.0,17.0
2025-01-18T11:00,10.8,83,14.8,0.00,1,9.0,78.0,43.8,87.0
2025-01-18T12:00,11.2,80,17.6,404.92,1,20.0,112.0,73.5,132.0
2025-01-18T13:00,11.7,76,18.0,0.00,1,13.0,82.0,43.1,95.0
2025-01-18T14:00,11.7,77,18.0,3600.00,1,54.0,109.0,185.3,163.0
2025-01-18T15:00,11.5,80,17.6,1164.33,1,24.0,83.0,98.8,107.0
2025-01-18T16:00,11.3,82,16.9,0.00,1,1.0,49.0,6.3,50.0
2025-01-18T17:00,10.9,84,18.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-18T18:00,10.6,86,17.3,0.00,0,0.0,0.0,0.0,0.0
2025-01-18T19:00,10.4,86,18.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-18T20:00,9.9,87,17.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-18T21:00,10.2,87,16.9,0.00,0,0.0,0.0,0.0,0.0
2025-01-18T22:00,10.2,86,15.5,0.00,0,0.0,0.0,0.0,0.0
2025-01-18T23:00,9.8,88,16.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-19T00:00,10.0,87,16.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-19T01:00,9.7,89,14.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-19T02:00,9.8,89,14.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-19T03:00,9.7,91,14.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-19T04:00,10.0,90,15.5,0.00,0,0.0,0.0,0.0,0.0
2025-01-19T05:00,10.0,90,14.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-19T06:00,9.9,91,14.4,0.00,0,0.0,0.0,0.0,0.0
2025-01-19T07:00,9.9,90,14.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-19T08:00,10.0,90,15.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-19T09:00,10.0,89,16.2,0.00,1,0.0,4.0,0.0,4.0
2025-01-19T10:00,10.3,88,17.6,0.00,1,0.0,33.0,0.0,33.0
2025-01-19T11:00,10.5,89,16.6,0.00,1,0.0,42.0,0.0,42.0
2025-01-19T12:00,10.8,86,16.2,0.00,1,0.0,69.0,0.0,69.0
2025-01-19T13:00,10.9,84,17.6,0.00,1,0.0,50.0,0.0,50.0
2025-01-19T14:00,10.8,84,16.6,0.00,1,5.0,58.0,16.9,63.0
2025-01-19T15:00,10.6,86,13.0,0.00,1,0.0,32.0,0.0,32.0
2025-01-19T16:00,10.4,87,11.5,0.00,1,0.0,18.0,0.0,18.0
2025-01-19T17:00,10.2,89,10.4,0.00,0,0.0,0.0,0.0,0.0
2025-01-19T18:00,10.1,90,10.4,0.00,0,0.0,0.0,0.0,0.0
2025-01-19T19:00,10.0,91,10.1,0.00,0,0.0,0.0,0.0,0.0
2025-01-19T20:00,10.0,92,9.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-19T21:00,9.8,93,6.5,0.00,0,0.0,0.0,0.0,0.0
2025-01-19T22:00,9.9,93,6.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-19T23:00,9.9,94,6.5,0.00,0,0.0,0.0,0.0,0.0
2025-01-20T00:00,9.7,97,4.7,0.00,0,0.0,0.0,0.0,0.0
2025-01-20T01:00,9.7,97,4.7,0.00,0,0.0,0.0,0.0,0.0
2025-01-20T02:00,9.6,97,3.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-20T03:00,9.5,98,2.9,0.00,0,0.0,0.0,0.0,0.0
2025-01-20T04:00,9.6,96,2.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-20T05:00,9.6,96,2.9,0.00,0,0.0,0.0,0.0,0.0
2025-01-20T06:00,9.5,96,2.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-20T07:00,9.4,95,2.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-20T08:00,9.4,97,1.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-20T09:00,9.4,96,1.8,0.00,1,0.0,1.0,0.0,1.0
2025-01-20T10:00,9.3,97,3.2,0.00,1,0.0,8.0,0.0,8.0
2025-01-20T11:00,9.3,96,2.9,0.00,1,0.0,16.0,0.0,16.0
2025-01-20T12:00,9.6,92,1.1,0.00,1,11.0,78.0,39.5,89.0
2025-01-20T13:00,9.8,90,0.7,0.00,1,2.0,95.0,6.5,97.0
2025-01-20T14:00,10.2,86,2.2,0.00,1,1.0,88.0,3.3,89.0
2025-01-20T15:00,10.1,86,2.2,0.00,1,0.0,46.0,0.0,46.0
2025-01-20T16:00,9.8,89,3.6,0.00,1,0.0,22.0,0.0,22.0
2025-01-20T17:00,9.5,91,4.7,0.00,1,0.0,0.0,0.0,0.0
2025-01-20T18:00,9.6,90,5.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-20T19:00,8.9,95,4.7,0.00,0,0.0,0.0,0.0,0.0
2025-01-20T20:00,8.8,96,2.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-20T21:00,9.0,95,4.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-20T22:00,9.0,93,4.7,0.00,0,0.0,0.0,0.0,0.0
2025-01-20T23:00,8.8,89,5.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-21T00:00,8.4,89,5.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-21T01:00,8.2,90,4.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-21T02:00,7.9,93,2.5,0.00,0,0.0,0.0,0.0,0.0
2025-01-21T03:00,8.0,94,2.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-21T04:00,8.3,92,4.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-21T05:00,7.9,95,5.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-21T06:00,7.5,97,2.9,0.00,0,0.0,0.0,0.0,0.0
2025-01-21T07:00,7.4,96,1.4,0.00,0,0.0,0.0,0.0,0.0
2025-01-21T08:00,7.8,92,2.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-21T09:00,7.5,95,5.8,0.00,1,0.0,2.0,0.0,2.0
2025-01-21T10:00,7.4,92,5.8,0.00,1,2.0,19.0,17.4,21.0
2025-01-21T11:00,7.6,91,4.0,0.00,1,8.0,49.0,37.2,57.0
2025-01-21T12:00,8.0,90,6.5,0.00,1,1.0,79.0,3.5,80.0
2025-01-21T13:00,8.5,84,8.3,1853.06,1,38.0,116.0,121.8,154.0
2025-01-21T14:00,9.1,78,6.8,3600.00,1,118.0,117.0,389.9,235.0
2025-01-21T15:00,9.2,71,8.3,3600.00,1,142.0,69.0,557.9,211.0
2025-01-21T16:00,8.9,69,6.5,3600.00,1,81.0,47.0,473.8,128.0
2025-01-21T17:00,8.0,76,5.0,0.00,1,0.0,2.0,0.0,2.0
2025-01-21T18:00,7.3,80,5.4,0.00,0,0.0,0.0,0.0,0.0
2025-01-21T19:00,7.3,79,6.5,0.00,0,0.0,0.0,0.0,0.0
2025-01-21T20:00,7.3,80,8.3,0.00,0,0.0,0.0,0.0,0.0
2025-01-21T21:00,6.8,83,7.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-21T22:00,6.4,86,5.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-21T23:00,6.1,88,6.5,0.00,0,0.0,0.0,0.0,0.0
2025-01-22T00:00,5.8,90,5.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-22T01:00,5.4,90,4.3,0.00,0,0.0,0.0,0.0,0.0
2025-01-22T02:00,5.7,89,4.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-22T03:00,5.6,89,6.1,0.00,0,0.0,0.0,0.0,0.0
2025-01-22T04:00,5.2,90,6.5,0.00,0,0.0,0.0,0.0,0.0
2025-01-22T05:00,4.7,91,5.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-22T06:00,4.7,91,6.5,0.00,0,0.0,0.0,0.0,0.0
2025-01-22T07:00,4.2,90,6.5,0.00,0,0.0,0.0,0.0,0.0
2025-01-22T08:00,3.7,90,7.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-22T09:00,3.1,92,6.5,0.00,1,1.0,7.0,19.1,8.0
2025-01-22T10:00,3.6,88,6.1,0.00,1,0.0,49.0,0.0,49.0
2025-01-22T11:00,4.2,87,2.9,3600.00,1,85.0,77.0,389.8,162.0
2025-01-22T12:00,6.5,80,5.8,3600.00,1,138.0,100.0,483.2,238.0
2025-01-22T13:00,7.9,78,8.3,3600.00,1,108.0,130.0,342.0,238.0
2025-01-22T14:00,8.6,77,8.3,3600.00,1,128.0,102.0,417.5,230.0
2025-01-22T15:00,8.7,76,12.2,0.00,1,2.0,68.0,7.7,70.0
2025-01-22T16:00,8.6,80,8.6,0.00,1,4.0,51.0,22.9,55.0
2025-01-22T17:00,8.2,83,9.4,0.00,1,0.0,2.0,0.0,2.0
2025-01-22T18:00,6.6,88,5.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-22T19:00,5.9,88,7.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-22T20:00,4.8,88,6.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-22T21:00,4.0,88,6.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-22T22:00,4.0,88,5.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-22T23:00,3.4,91,4.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-23T00:00,3.3,93,6.5,0.00,0,0.0,0.0,0.0,0.0
2025-01-23T01:00,3.6,94,3.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-23T02:00,5.4,93,8.3,0.00,0,0.0,0.0,0.0,0.0
2025-01-23T03:00,6.4,91,11.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-23T04:00,7.6,87,19.4,0.00,0,0.0,0.0,0.0,0.0
2025-01-23T05:00,7.8,89,23.4,0.00,0,0.0,0.0,0.0,0.0
2025-01-23T06:00,8.2,83,23.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-23T07:00,7.4,87,24.5,0.00,0,0.0,0.0,0.0,0.0
2025-01-23T08:00,5.8,86,21.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-23T09:00,6.1,84,20.2,65.58,1,2.0,5.0,38.2,7.0
2025-01-23T10:00,5.3,84,30.2,0.00,1,2.0,26.0,16.6,28.0
2025-01-23T11:00,5.4,84,23.4,3600.00,1,161.0,31.0,727.2,192.0
2025-01-23T12:00,6.6,74,22.0,3600.00,1,101.0,137.0,349.2,238.0
2025-01-23T13:00,7.8,60,24.1,3600.00,1,149.0,68.0,466.2,217.0
2025-01-23T14:00,8.0,60,17.6,0.00,1,12.0,152.0,38.6,164.0
2025-01-23T15:00,7.0,70,14.0,0.00,1,5.0,62.0,19.0,67.0
2025-01-23T16:00,6.7,74,6.8,0.00,1,0.0,31.0,0.0,31.0
2025-01-23T17:00,6.7,68,8.3,0.00,1,0.0,0.0,0.0,0.0
2025-01-23T18:00,6.4,74,10.1,0.00,0,0.0,0.0,0.0,0.0
2025-01-23T19:00,6.5,79,17.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-23T20:00,6.5,89,24.1,0.00,0,0.0,0.0,0.0,0.0
2025-01-23T21:00,7.7,91,38.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-23T22:00,9.2,92,42.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-23T23:00,11.0,91,48.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-24T00:00,10.4,96,44.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-24T01:00,11.9,90,45.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-24T02:00,9.4,75,44.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-24T03:00,6.2,77,46.1,0.00,0,0.0,0.0,0.0,0.0
2025-01-24T04:00,6.1,71,47.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-24T05:00,6.3,67,43.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-24T06:00,7.1,56,43.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-24T07:00,6.5,57,43.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-24T08:00,6.7,54,40.3,0.00,0,0.0,0.0,0.0,0.0
2025-01-24T09:00,6.5,54,37.1,471.56,1,3.0,11.0,57.3,14.0
2025-01-24T10:00,6.7,53,29.2,3600.00,1,56.0,44.0,451.8,100.0
2025-01-24T11:00,7.5,50,32.4,3600.00,1,154.0,51.0,685.0,205.0
2025-01-24T12:00,7.7,54,26.3,3600.00,1,255.0,24.0,870.6,279.0
2025-01-24T13:00,8.1,57,19.1,3600.00,1,156.0,14.0,482.2,170.0
2025-01-24T14:00,6.1,71,23.0,0.00,1,0.0,101.0,0.0,101.0
2025-01-24T15:00,4.9,89,15.5,0.00,1,0.0,49.0,0.0,49.0
2025-01-24T16:00,4.6,89,15.8,0.00,1,9.0,20.0,49.1,29.0
2025-01-24T17:00,4.8,85,14.0,0.00,1,0.0,32.0,0.0,32.0
2025-01-24T18:00,4.6,83,11.9,0.00,0,0.0,0.0,0.0,0.0
2025-01-24T19:00,3.1,85,15.1,0.00,0,0.0,0.0,0.0,0.0
2025-01-24T20:00,2.7,83,13.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-24T21:00,1.4,86,9.7,0.00,0,0.0,0.0,0.0,0.0
2025-01-24T22:00,0.5,87,9.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-24T23:00,0.8,82,9.4,0.00,0,0.0,0.0,0.0,0.0
2025-01-25T00:00,-0.3,84,7.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-25T01:00,-0.3,79,6.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-25T02:00,-0.1,78,7.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-25T03:00,0.1,78,6.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-25T04:00,0.2,83,6.1,0.00,0,0.0,0.0,0.0,0.0
2025-01-25T05:00,0.0,84,3.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-25T06:00,0.3,84,5.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-25T07:00,-0.6,91,5.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-25T08:00,-0.8,91,2.5,0.00,0,0.0,0.0,0.0,0.0
2025-01-25T09:00,-0.6,92,3.2,872.93,1,4.0,11.0,76.4,15.0
2025-01-25T10:00,0.8,85,4.3,0.00,1,7.0,84.0,55.0,91.0
2025-01-25T11:00,2.4,87,9.4,0.00,1,2.0,167.0,8.8,169.0
2025-01-25T12:00,3.7,86,11.2,0.00,1,0.0,8.0,0.0,8.0
2025-01-25T13:00,3.9,93,19.8,0.00,1,0.0,3.0,0.0,3.0
2025-01-25T14:00,3.6,92,14.0,0.00,1,0.0,74.0,0.0,74.0
2025-01-25T15:00,5.2,93,5.8,968.22,1,25.0,113.0,92.3,138.0
2025-01-25T16:00,5.6,81,14.8,3600.00,1,93.0,52.0,496.2,145.0
2025-01-25T17:00,4.4,85,11.5,3600.00,1,17.0,31.0,205.7,48.0
2025-01-25T18:00,2.5,91,6.5,0.00,0,0.0,0.0,0.0,0.0
2025-01-25T19:00,2.0,93,7.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-25T20:00,1.2,94,7.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-25T21:00,1.2,96,6.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-25T22:00,0.2,94,2.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-25T23:00,1.2,92,2.9,0.00,0,0.0,0.0,0.0,0.0
2025-01-26T00:00,1.4,93,5.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-26T01:00,1.7,92,11.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-26T02:00,2.2,88,11.9,0.00,0,0.0,0.0,0.0,0.0
2025-01-26T03:00,2.3,91,11.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-26T04:00,4.8,88,16.9,0.00,0,0.0,0.0,0.0,0.0
2025-01-26T05:00,5.5,85,22.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-26T06:00,6.1,86,31.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-26T07:00,6.3,89,36.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-26T08:00,6.6,90,39.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-26T09:00,7.1,90,47.9,0.00,1,0.0,1.0,0.0,1.0
2025-01-26T10:00,8.0,94,25.6,0.00,1,0.0,14.0,0.0,14.0
2025-01-26T11:00,8.5,94,17.6,0.00,1,0.0,19.0,0.0,19.0
2025-01-26T12:00,8.7,91,25.6,0.00,1,0.0,70.0,0.0,70.0
2025-01-26T13:00,8.1,92,19.4,0.00,1,0.0,9.0,0.0,9.0
2025-01-26T14:00,9.1,86,31.3,0.00,1,0.0,15.0,0.0,15.0
2025-01-26T15:00,9.3,82,29.9,0.00,1,11.0,90.0,40.0,101.0
2025-01-26T16:00,9.2,78,28.8,3600.00,1,61.0,14.0,318.3,75.0
2025-01-26T17:00,8.4,80,28.1,0.00,1,0.0,30.0,0.0,30.0
2025-01-26T18:00,8.1,79,23.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-26T19:00,7.6,79,28.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-26T20:00,6.6,76,23.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-26T21:00,7.3,81,27.4,0.00,0,0.0,0.0,0.0,0.0
2025-01-26T22:00,7.4,75,27.4,0.00,0,0.0,0.0,0.0,0.0
2025-01-26T23:00,6.2,78,22.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-27T00:00,7.1,64,27.4,0.00,0,0.0,0.0,0.0,0.0
2025-01-27T01:00,6.7,69,24.1,0.00,0,0.0,0.0,0.0,0.0
2025-01-27T02:00,6.7,78,26.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-27T03:00,6.9,83,37.1,0.00,0,0.0,0.0,0.0,0.0
2025-01-27T04:00,6.5,87,35.3,0.00,0,0.0,0.0,0.0,0.0
2025-01-27T05:00,6.1,86,36.4,0.00,0,0.0,0.0,0.0,0.0
2025-01-27T06:00,6.3,87,40.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-27T07:00,6.6,86,38.5,0.00,0,0.0,0.0,0.0,0.0
2025-01-27T08:00,7.0,86,34.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-27T09:00,7.1,86,31.3,0.00,1,0.0,4.0,0.0,4.0
2025-01-27T10:00,7.2,88,26.6,0.00,1,0.0,15.0,0.0,15.0
2025-01-27T11:00,7.2,90,28.4,0.00,1,0.0,31.0,0.0,31.0
2025-01-27T12:00,7.6,95,25.6,0.00,1,0.0,21.0,0.0,21.0
2025-01-27T13:00,8.5,94,19.4,0.00,1,0.0,33.0,0.0,33.0
2025-01-27T14:00,9.6,91,14.0,0.00,1,1.0,74.0,3.1,75.0
2025-01-27T15:00,10.0,88,22.0,0.00,1,0.0,53.0,0.0,53.0
2025-01-27T16:00,9.2,84,17.3,0.00,1,0.0,19.0,0.0,19.0
2025-01-27T17:00,8.5,86,12.2,3600.00,1,45.0,4.0,516.2,49.0
2025-01-27T18:00,7.4,88,7.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-27T19:00,7.6,90,6.5,0.00,0,0.0,0.0,0.0,0.0
2025-01-27T20:00,7.5,91,4.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-27T21:00,7.8,89,9.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-27T22:00,7.2,89,12.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-27T23:00,7.5,91,14.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-28T00:00,8.1,92,22.7,0.00,0,0.0,0.0,0.0,0.0
2025-01-28T01:00,7.5,91,25.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-28T02:00,7.4,88,27.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-28T03:00,7.4,87,25.9,0.00,0,0.0,0.0,0.0,0.0
2025-01-28T04:00,7.1,82,26.3,0.00,0,0.0,0.0,0.0,0.0
2025-01-28T05:00,7.1,83,19.4,0.00,0,0.0,0.0,0.0,0.0
2025-01-28T06:00,7.3,83,22.7,0.00,0,0.0,0.0,0.0,0.0
2025-01-28T07:00,7.8,84,17.3,0.00,0,0.0,0.0,0.0,0.0
2025-01-28T08:00,7.8,84,25.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-28T09:00,7.6,87,23.4,0.00,1,0.0,5.0,0.0,5.0
2025-01-28T10:00,7.9,89,22.7,0.00,1,0.0,15.0,0.0,15.0
2025-01-28T11:00,8.0,87,31.7,0.00,1,0.0,51.0,0.0,51.0
2025-01-28T12:00,8.1,88,28.8,0.00,1,0.0,42.0,0.0,42.0
2025-01-28T13:00,8.3,84,30.6,1554.80,1,38.0,37.0,111.8,75.0
2025-01-28T14:00,8.3,79,23.0,0.00,1,0.0,74.0,0.0,74.0
2025-01-28T15:00,9.2,71,26.3,3600.00,1,162.0,65.0,570.8,227.0
2025-01-28T16:00,8.9,66,24.1,3600.00,1,102.0,56.0,509.3,158.0
2025-01-28T17:00,8.0,72,17.6,3055.41,1,14.0,36.0,156.4,50.0
2025-01-28T18:00,7.1,77,17.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-28T19:00,6.6,82,17.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-28T20:00,6.0,84,12.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-28T21:00,5.9,85,13.7,0.00,0,0.0,0.0,0.0,0.0
2025-01-28T22:00,5.3,87,9.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-28T23:00,4.9,88,10.1,0.00,0,0.0,0.0,0.0,0.0
2025-01-29T00:00,4.1,89,7.6,0.00,0,0.0,0.0,0.0,0.0
2025-01-29T01:00,3.5,86,5.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-29T02:00,3.0,88,5.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-29T03:00,3.2,87,5.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-29T04:00,3.2,91,4.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-29T05:00,3.2,92,0.7,0.00,0,0.0,0.0,0.0,0.0
2025-01-29T06:00,3.8,90,2.9,0.00,0,0.0,0.0,0.0,0.0
2025-01-29T07:00,4.2,88,7.9,0.00,0,0.0,0.0,0.0,0.0
2025-01-29T08:00,4.0,88,10.1,0.00,0,0.0,0.0,0.0,0.0
2025-01-29T09:00,3.5,89,13.0,0.00,1,0.0,10.0,0.0,10.0
2025-01-29T10:00,4.1,86,13.7,3600.00,1,45.0,53.0,318.5,98.0
2025-01-29T11:00,5.4,79,19.1,3600.00,1,156.0,65.0,640.8,221.0
2025-01-29T12:00,6.7,70,22.0,3600.00,1,222.0,79.0,710.1,301.0
2025-01-29T13:00,7.4,66,21.6,3600.00,1,253.0,83.0,735.2,336.0
2025-01-29T14:00,8.1,67,18.0,3600.00,1,237.0,84.0,705.7,321.0
2025-01-29T15:00,7.9,66,19.4,3600.00,1,157.0,84.0,544.6,241.0
2025-01-29T16:00,7.4,66,22.3,3600.00,1,111.0,53.0,542.2,164.0
2025-01-29T17:00,6.7,71,17.6,3600.00,1,20.0,34.0,217.7,54.0
2025-01-29T18:00,5.8,72,17.3,0.00,0,0.0,0.0,0.0,0.0
2025-01-29T19:00,4.8,76,14.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-29T20:00,4.1,75,16.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-29T21:00,3.7,77,18.4,0.00,0,0.0,0.0,0.0,0.0
2025-01-29T22:00,3.6,76,11.5,0.00,0,0.0,0.0,0.0,0.0
2025-01-29T23:00,4.6,69,14.8,0.00,0,0.0,0.0,0.0,0.0
2025-01-30T00:00,3.4,76,11.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-30T01:00,3.2,75,9.4,0.00,0,0.0,0.0,0.0,0.0
2025-01-30T02:00,2.2,80,6.5,0.00,0,0.0,0.0,0.0,0.0
2025-01-30T03:00,1.6,84,3.2,0.00,0,0.0,0.0,0.0,0.0
2025-01-30T04:00,2.6,81,9.7,0.00,0,0.0,0.0,0.0,0.0
2025-01-30T05:00,2.8,81,9.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-30T06:00,1.7,83,5.0,0.00,0,0.0,0.0,0.0,0.0
2025-01-30T07:00,1.1,83,5.4,0.00,0,0.0,0.0,0.0,0.0
2025-01-30T08:00,1.3,83,6.1,0.00,0,0.0,0.0,0.0,0.0
2025-01-30T09:00,2.0,79,5.4,1497.93,1,6.0,15.0,106.2,21.0
2025-01-30T10:00,3.1,75,4.0,3600.00,1,67.0,49.0,461.7,116.0
2025-01-30T11:00,4.7,73,1.4,3600.00,1,57.0,104.0,230.3,161.0
2025-01-30T12:00,5.9,75,2.9,0.00,1,0.0,71.0,0.0,71.0
2025-01-30T13:00,6.2,78,2.5,0.00,1,8.0,151.0,23.0,159.0
2025-01-30T14:00,7.5,73,8.6,0.00,1,8.0,118.0,23.5,126.0
2025-01-30T15:00,7.5,75,11.5,0.00,1,0.0,25.0,0.0,25.0
